product_id,quality,defects,detection_time,image_data
3886,劣質品,大範圍污痕,2024-12-16 12:44:45,images/product_3886.png
3887,劣質品,汙點,2024-12-16 02:33:51,images/product_3887.png
3888,良品,,2024-12-16 22:51:50,images/product_3888.png
3889,劣質品,裁切,2024-12-16 08:42:50,images/product_3889.png
3890,良品,,2024-12-16 09:19:15,images/product_3890.png
3891,良品,,2024-12-16 11:05:38,images/product_3891.png
3892,良品,,2024-12-16 04:14:52,images/product_3892.png
3893,劣質品,汙點,2024-12-16 01:11:51,images/product_3893.png
3894,良品,,2024-12-16 05:18:10,images/product_3894.png
3895,良品,,2024-12-16 03:59:02,images/product_3895.png
3896,良品,,2024-12-16 11:10:04,images/product_3896.png
3897,劣質品,汙點,2024-12-16 02:06:57,images/product_3897.png
3898,良品,,2024-12-16 13:47:16,images/product_3898.png
3899,良品,,2024-12-16 08:37:48,images/product_3899.png
3900,良品,,2024-12-16 08:20:59,images/product_3900.png
3901,良品,,2024-12-16 17:01:24,images/product_3901.png
3902,良品,,2024-12-16 23:48:28,images/product_3902.png
3903,劣質品,裁切,2024-12-16 20:35:20,images/product_3903.png
3904,劣質品,裁切,2024-12-16 03:57:28,images/product_3904.png
3905,良品,,2024-12-16 18:51:47,images/product_3905.png
3906,良品,,2024-12-16 17:16:41,images/product_3906.png
3907,劣質品,裁切,2024-12-16 04:59:40,images/product_3907.png
3908,良品,,2024-12-16 19:04:20,images/product_3908.png
3909,劣質品,顏色汙染,2024-12-16 17:22:46,images/product_3909.png
3910,良品,,2024-12-16 20:45:11,images/product_3910.png
3911,劣質品,"划痕, 汙點, 大範圍污痕, 顏色汙染",2024-12-16 01:43:04,images/product_3911.png
3912,劣質品,大範圍污痕,2024-12-16 22:52:35,images/product_3912.png
3913,劣質品,顏色汙染,2024-12-16 00:02:47,images/product_3913.png
3914,良品,,2024-12-16 17:52:29,images/product_3914.png
3915,良品,,2024-12-16 09:25:52,images/product_3915.png
3916,劣質品,顏色汙染,2024-12-16 04:12:16,images/product_3916.png
3917,良品,,2024-12-16 06:42:25,images/product_3917.png
3918,良品,,2024-12-16 02:47:02,images/product_3918.png
3919,良品,,2024-12-16 03:10:47,images/product_3919.png
3920,良品,,2024-12-16 10:53:35,images/product_3920.png
3921,良品,,2024-12-16 12:22:54,images/product_3921.png
3922,良品,,2024-12-16 23:24:37,images/product_3922.png
3923,良品,,2024-12-16 01:29:11,images/product_3923.png
3924,劣質品,"裁切, 大範圍污痕",2024-12-16 06:58:13,images/product_3924.png
3925,良品,,2024-12-16 02:14:52,images/product_3925.png
3926,劣質品,划痕,2024-12-16 23:57:34,images/product_3926.png
3927,劣質品,"汙點, 裁切, 大範圍污痕",2024-12-16 14:26:02,images/product_3927.png
3928,良品,,2024-12-16 00:53:18,images/product_3928.png
3929,良品,,2024-12-16 13:10:38,images/product_3929.png
3930,良品,,2024-12-16 04:55:09,images/product_3930.png
3931,良品,,2024-12-16 07:15:36,images/product_3931.png
3932,劣質品,大範圍污痕,2024-12-16 09:19:41,images/product_3932.png
3933,劣質品,顏色汙染,2024-12-16 08:56:45,images/product_3933.png
3934,良品,,2024-12-16 18:32:28,images/product_3934.png
3935,劣質品,顏色汙染,2024-12-16 13:10:21,images/product_3935.png
3936,良品,,2024-12-16 16:08:59,images/product_3936.png
3937,劣質品,汙點,2024-12-16 06:42:34,images/product_3937.png
3938,良品,,2024-12-16 14:00:51,images/product_3938.png
3939,良品,,2024-12-16 19:11:32,images/product_3939.png
3940,劣質品,大範圍污痕,2024-12-16 03:35:14,images/product_3940.png
3941,良品,,2024-12-16 04:03:19,images/product_3941.png
3942,劣質品,划痕,2024-12-16 19:05:31,images/product_3942.png
3943,良品,,2024-12-16 06:40:54,images/product_3943.png
3944,良品,,2024-12-16 15:37:45,images/product_3944.png
3945,劣質品,大範圍污痕,2024-12-16 09:01:07,images/product_3945.png
3946,劣質品,"划痕, 大範圍污痕",2024-12-16 04:00:31,images/product_3946.png
3947,良品,,2024-12-16 17:40:05,images/product_3947.png
3948,良品,,2024-12-16 16:38:03,images/product_3948.png
3949,劣質品,划痕,2024-12-16 16:16:34,images/product_3949.png
3950,劣質品,"裁切, 大範圍污痕",2024-12-16 16:47:14,images/product_3950.png
3951,良品,,2024-12-16 04:39:23,images/product_3951.png
3952,良品,,2024-12-16 08:30:05,images/product_3952.png
3953,劣質品,大範圍污痕,2024-12-16 01:30:27,images/product_3953.png
3954,良品,,2024-12-16 15:00:59,images/product_3954.png
3955,良品,,2024-12-16 11:43:01,images/product_3955.png
3956,劣質品,划痕,2024-12-16 16:15:25,images/product_3956.png
3957,良品,,2024-12-16 11:03:45,images/product_3957.png
3958,良品,,2024-12-16 10:03:03,images/product_3958.png
3959,良品,,2024-12-16 06:35:09,images/product_3959.png
3960,良品,,2024-12-16 04:45:32,images/product_3960.png
3961,劣質品,"汙點, 顏色汙染",2024-12-16 23:46:33,images/product_3961.png
3962,劣質品,汙點,2024-12-16 02:22:37,images/product_3962.png
3963,良品,,2024-12-16 21:08:11,images/product_3963.png
3964,劣質品,顏色汙染,2024-12-16 02:26:53,images/product_3964.png
3965,良品,,2024-12-16 01:41:38,images/product_3965.png
3966,劣質品,汙點,2024-12-16 05:05:41,images/product_3966.png
3967,良品,,2024-12-16 11:11:52,images/product_3967.png
3968,劣質品,"划痕, 大範圍污痕, 顏色汙染",2024-12-16 10:05:16,images/product_3968.png
3969,良品,,2024-12-16 14:41:48,images/product_3969.png
3970,良品,,2024-12-16 11:24:53,images/product_3970.png
3971,良品,,2024-12-16 13:19:53,images/product_3971.png
3972,良品,,2024-12-16 01:49:52,images/product_3972.png
3973,良品,,2024-12-16 02:31:00,images/product_3973.png
3974,劣質品,裁切,2024-12-16 05:39:11,images/product_3974.png
3975,良品,,2024-12-16 19:30:48,images/product_3975.png
3976,劣質品,"裁切, 顏色汙染",2024-12-16 16:37:26,images/product_3976.png
3977,良品,,2024-12-16 23:31:15,images/product_3977.png
3978,劣質品,"划痕, 大範圍污痕",2024-12-16 06:38:31,images/product_3978.png
3979,良品,,2024-12-16 21:06:52,images/product_3979.png
3980,劣質品,顏色汙染,2024-12-16 04:47:08,images/product_3980.png
3981,劣質品,裁切,2024-12-16 16:11:26,images/product_3981.png
3982,良品,,2024-12-16 09:46:18,images/product_3982.png
3983,劣質品,汙點,2024-12-16 08:59:46,images/product_3983.png
3984,劣質品,"划痕, 裁切",2024-12-16 03:54:23,images/product_3984.png
3985,良品,,2024-12-16 19:12:36,images/product_3985.png
3986,良品,,2024-12-16 10:14:10,images/product_3986.png
3987,良品,,2024-12-16 19:51:21,images/product_3987.png
3988,良品,,2024-12-16 06:43:59,images/product_3988.png
3989,良品,,2024-12-16 07:57:36,images/product_3989.png
3990,良品,,2024-12-16 08:32:56,images/product_3990.png
3991,良品,,2024-12-16 12:27:40,images/product_3991.png
3992,良品,,2024-12-16 17:39:37,images/product_3992.png
3993,良品,,2024-12-16 17:39:33,images/product_3993.png
3994,劣質品,"划痕, 大範圍污痕, 顏色汙染",2024-12-16 07:06:36,images/product_3994.png
3995,劣質品,划痕,2024-12-16 03:10:55,images/product_3995.png
3996,良品,,2024-12-16 06:03:40,images/product_3996.png
3997,劣質品,顏色汙染,2024-12-16 02:30:04,images/product_3997.png
3998,良品,,2024-12-16 21:57:10,images/product_3998.png
3999,劣質品,大範圍污痕,2024-12-16 01:04:12,images/product_3999.png
4000,良品,,2024-12-16 13:44:57,images/product_4000.png
4001,良品,,2024-12-16 15:36:05,images/product_4001.png
4002,良品,,2024-12-16 09:03:18,images/product_4002.png
4003,劣質品,裁切,2024-12-16 04:46:10,images/product_4003.png
4004,良品,,2024-12-16 06:15:18,images/product_4004.png
4005,劣質品,"裁切, 顏色汙染",2024-12-16 15:11:07,images/product_4005.png
4006,良品,,2024-12-16 21:46:46,images/product_4006.png
4007,良品,,2024-12-16 18:18:53,images/product_4007.png
4008,劣質品,汙點,2024-12-16 12:19:28,images/product_4008.png
4009,劣質品,"裁切, 大範圍污痕",2024-12-16 15:36:15,images/product_4009.png
4010,良品,,2024-12-16 09:23:10,images/product_4010.png
4011,劣質品,汙點,2024-12-16 12:22:51,images/product_4011.png
4012,劣質品,裁切,2024-12-16 04:50:35,images/product_4012.png
4013,良品,,2024-12-16 16:07:11,images/product_4013.png
4014,良品,,2024-12-16 11:51:13,images/product_4014.png
4015,劣質品,大範圍污痕,2024-12-16 06:37:10,images/product_4015.png
4016,良品,,2024-12-16 07:52:55,images/product_4016.png
4017,劣質品,裁切,2024-12-16 22:17:43,images/product_4017.png
4018,良品,,2024-12-16 17:40:44,images/product_4018.png
4019,劣質品,"划痕, 顏色汙染",2024-12-16 10:29:49,images/product_4019.png
4020,劣質品,顏色汙染,2024-12-16 23:35:46,images/product_4020.png
4021,良品,,2024-12-16 22:13:16,images/product_4021.png
4022,良品,,2024-12-16 17:25:52,images/product_4022.png
4023,劣質品,大範圍污痕,2024-12-16 20:03:18,images/product_4023.png
4024,良品,,2024-12-16 10:43:51,images/product_4024.png
4025,劣質品,划痕,2024-12-16 16:32:32,images/product_4025.png
4026,良品,,2024-12-16 23:20:47,images/product_4026.png
4027,劣質品,"汙點, 顏色汙染",2024-12-16 20:36:54,images/product_4027.png
4028,良品,,2024-12-16 06:42:21,images/product_4028.png
4029,良品,,2024-12-16 20:18:43,images/product_4029.png
4030,劣質品,裁切,2024-12-16 16:50:18,images/product_4030.png
4031,良品,,2024-12-16 15:43:40,images/product_4031.png
4032,劣質品,汙點,2024-12-16 01:58:20,images/product_4032.png
4033,良品,,2024-12-16 04:18:08,images/product_4033.png
4034,良品,,2024-12-16 22:20:03,images/product_4034.png
4035,良品,,2024-12-16 20:45:57,images/product_4035.png
4036,良品,,2024-12-16 17:32:05,images/product_4036.png
4037,劣質品,汙點,2024-12-16 11:00:21,images/product_4037.png
4038,劣質品,大範圍污痕,2024-12-16 07:21:17,images/product_4038.png
4039,劣質品,大範圍污痕,2024-12-16 01:40:45,images/product_4039.png
4040,良品,,2024-12-16 13:44:50,images/product_4040.png
4041,良品,,2024-12-16 00:00:26,images/product_4041.png
4042,劣質品,裁切,2024-12-16 17:00:03,images/product_4042.png
4043,良品,,2024-12-16 18:18:12,images/product_4043.png
4044,良品,,2024-12-16 03:40:28,images/product_4044.png
4045,良品,,2024-12-16 14:35:39,images/product_4045.png
4046,劣質品,顏色汙染,2024-12-16 02:28:39,images/product_4046.png
4047,良品,,2024-12-16 01:10:26,images/product_4047.png
4048,劣質品,"划痕, 大範圍污痕",2024-12-16 01:42:39,images/product_4048.png
4049,劣質品,裁切,2024-12-16 15:58:49,images/product_4049.png
4050,劣質品,"划痕, 裁切, 顏色汙染",2024-12-16 22:23:45,images/product_4050.png
4051,良品,,2024-12-16 04:56:26,images/product_4051.png
4052,良品,,2024-12-16 03:12:31,images/product_4052.png
4053,良品,,2024-12-16 13:20:33,images/product_4053.png
4054,劣質品,汙點,2024-12-16 00:39:38,images/product_4054.png
4055,良品,,2024-12-16 06:50:42,images/product_4055.png
4056,良品,,2024-12-16 17:51:33,images/product_4056.png
4057,良品,,2024-12-16 15:32:35,images/product_4057.png
4058,劣質品,汙點,2024-12-16 07:05:04,images/product_4058.png
4059,良品,,2024-12-16 13:02:13,images/product_4059.png
4060,良品,,2024-12-16 09:56:12,images/product_4060.png
4061,劣質品,划痕,2024-12-16 06:48:10,images/product_4061.png
4062,良品,,2024-12-16 17:08:10,images/product_4062.png
4063,良品,,2024-12-16 23:45:05,images/product_4063.png
4064,劣質品,大範圍污痕,2024-12-16 14:52:01,images/product_4064.png
4065,良品,,2024-12-16 01:46:07,images/product_4065.png
4066,良品,,2024-12-16 21:43:39,images/product_4066.png
4067,良品,,2024-12-16 10:23:33,images/product_4067.png
4068,劣質品,划痕,2024-12-16 03:12:35,images/product_4068.png
4069,良品,,2024-12-16 14:35:57,images/product_4069.png
4070,良品,,2024-12-16 15:52:42,images/product_4070.png
4071,良品,,2024-12-16 06:17:36,images/product_4071.png
4072,良品,,2024-12-16 22:23:29,images/product_4072.png
4073,劣質品,顏色汙染,2024-12-16 14:16:55,images/product_4073.png
4074,良品,,2024-12-16 11:12:43,images/product_4074.png
4075,劣質品,裁切,2024-12-16 03:44:41,images/product_4075.png
4076,良品,,2024-12-16 05:51:31,images/product_4076.png
4077,劣質品,"大範圍污痕, 顏色汙染",2024-12-16 07:27:47,images/product_4077.png
4078,良品,,2024-12-16 07:44:17,images/product_4078.png
4079,劣質品,划痕,2024-12-16 20:08:20,images/product_4079.png
4080,良品,,2024-12-16 15:00:13,images/product_4080.png
4081,劣質品,大範圍污痕,2024-12-16 08:57:50,images/product_4081.png
4082,劣質品,"大範圍污痕, 顏色汙染",2024-12-16 16:13:00,images/product_4082.png
4083,良品,,2024-12-16 03:31:25,images/product_4083.png
4084,劣質品,大範圍污痕,2024-12-16 17:45:23,images/product_4084.png
4085,良品,,2024-12-16 20:08:52,images/product_4085.png
4086,良品,,2024-12-16 05:55:56,images/product_4086.png
4087,良品,,2024-12-16 01:21:58,images/product_4087.png
4088,良品,,2024-12-16 12:15:31,images/product_4088.png
4089,良品,,2024-12-16 10:08:06,images/product_4089.png
4090,劣質品,顏色汙染,2024-12-16 06:43:16,images/product_4090.png
4091,良品,,2024-12-16 15:03:48,images/product_4091.png
4092,良品,,2024-12-16 00:28:00,images/product_4092.png
4093,良品,,2024-12-16 08:08:01,images/product_4093.png
4094,良品,,2024-12-16 23:54:41,images/product_4094.png
4095,劣質品,顏色汙染,2024-12-16 08:04:34,images/product_4095.png
4096,良品,,2024-12-16 08:24:30,images/product_4096.png
4097,良品,,2024-12-16 04:08:19,images/product_4097.png
4098,良品,,2024-12-16 03:16:47,images/product_4098.png
4099,劣質品,裁切,2024-12-16 21:47:25,images/product_4099.png
4100,良品,,2024-12-16 04:02:51,images/product_4100.png
4101,良品,,2024-12-16 11:17:57,images/product_4101.png
4102,劣質品,划痕,2024-12-16 11:27:04,images/product_4102.png
4103,良品,,2024-12-16 13:12:34,images/product_4103.png
4104,良品,,2024-12-16 04:17:29,images/product_4104.png
4105,劣質品,裁切,2024-12-16 13:23:51,images/product_4105.png
4106,良品,,2024-12-16 04:22:54,images/product_4106.png
4107,良品,,2024-12-16 13:58:49,images/product_4107.png
4108,良品,,2024-12-16 10:34:17,images/product_4108.png
4109,劣質品,裁切,2024-12-16 00:14:26,images/product_4109.png
4110,劣質品,"裁切, 大範圍污痕",2024-12-16 19:11:58,images/product_4110.png
4111,良品,,2024-12-16 07:34:58,images/product_4111.png
4112,良品,,2024-12-16 19:44:13,images/product_4112.png
4113,劣質品,划痕,2024-12-16 04:15:53,images/product_4113.png
4114,劣質品,汙點,2024-12-16 13:04:18,images/product_4114.png
4115,劣質品,"划痕, 大範圍污痕, 顏色汙染",2024-12-16 15:05:27,images/product_4115.png
4116,劣質品,划痕,2024-12-16 19:30:54,images/product_4116.png
4117,劣質品,大範圍污痕,2024-12-16 17:50:39,images/product_4117.png
4118,良品,,2024-12-16 22:03:18,images/product_4118.png
4119,良品,,2024-12-16 14:57:32,images/product_4119.png
4120,劣質品,"划痕, 汙點",2024-12-16 06:14:13,images/product_4120.png
4121,劣質品,划痕,2024-12-16 22:16:46,images/product_4121.png
4122,良品,,2024-12-16 18:23:16,images/product_4122.png
4123,良品,,2024-12-16 14:30:46,images/product_4123.png
4124,劣質品,汙點,2024-12-16 07:09:04,images/product_4124.png
4125,劣質品,"大範圍污痕, 顏色汙染",2024-12-16 11:59:33,images/product_4125.png
4126,良品,,2024-12-16 08:11:15,images/product_4126.png
4127,良品,,2024-12-16 19:52:26,images/product_4127.png
4128,劣質品,划痕,2024-12-16 15:28:04,images/product_4128.png
4129,劣質品,裁切,2024-12-16 05:32:01,images/product_4129.png
4130,良品,,2024-12-16 13:55:04,images/product_4130.png
4131,劣質品,划痕,2024-12-16 02:30:08,images/product_4131.png
4132,良品,,2024-12-16 20:06:17,images/product_4132.png
4133,良品,,2024-12-16 05:22:32,images/product_4133.png
4134,良品,,2024-12-16 18:59:30,images/product_4134.png
4135,良品,,2024-12-16 20:38:05,images/product_4135.png
4136,劣質品,划痕,2024-12-16 17:15:48,images/product_4136.png
4137,良品,,2024-12-16 02:37:35,images/product_4137.png
4138,良品,,2024-12-16 04:16:05,images/product_4138.png
4139,良品,,2024-12-16 01:46:58,images/product_4139.png
4140,劣質品,裁切,2024-12-16 12:01:24,images/product_4140.png
4141,良品,,2024-12-16 15:24:16,images/product_4141.png
4142,良品,,2024-12-16 20:44:56,images/product_4142.png
4143,劣質品,"汙點, 大範圍污痕",2024-12-16 15:41:16,images/product_4143.png
4144,良品,,2024-12-16 14:08:36,images/product_4144.png
4145,良品,,2024-12-16 22:49:18,images/product_4145.png
4146,良品,,2024-12-16 23:40:36,images/product_4146.png
4147,良品,,2024-12-16 20:21:06,images/product_4147.png
4148,良品,,2024-12-16 22:19:25,images/product_4148.png
4149,良品,,2024-12-16 23:15:23,images/product_4149.png
4150,劣質品,大範圍污痕,2024-12-16 10:17:50,images/product_4150.png
4151,良品,,2024-12-16 00:40:08,images/product_4151.png
4152,劣質品,裁切,2024-12-16 10:35:08,images/product_4152.png
4153,良品,,2024-12-16 01:02:42,images/product_4153.png
4154,劣質品,大範圍污痕,2024-12-16 07:58:24,images/product_4154.png
4155,劣質品,大範圍污痕,2024-12-16 17:45:26,images/product_4155.png
4156,劣質品,划痕,2024-12-16 20:21:05,images/product_4156.png
4157,劣質品,大範圍污痕,2024-12-16 00:58:57,images/product_4157.png
4158,劣質品,汙點,2024-12-16 00:33:55,images/product_4158.png
4159,劣質品,"划痕, 裁切",2024-12-16 03:49:41,images/product_4159.png
4160,良品,,2024-12-16 08:59:11,images/product_4160.png
4161,良品,,2024-12-16 19:32:18,images/product_4161.png
4162,劣質品,"汙點, 裁切",2024-12-16 22:50:45,images/product_4162.png
4163,劣質品,"划痕, 大範圍污痕",2024-12-16 02:55:29,images/product_4163.png
4164,良品,,2024-12-16 01:43:48,images/product_4164.png
4165,良品,,2024-12-16 13:05:38,images/product_4165.png
4166,良品,,2024-12-16 07:17:17,images/product_4166.png
4167,良品,,2024-12-16 01:00:48,images/product_4167.png
4168,良品,,2024-12-16 21:07:12,images/product_4168.png
4169,良品,,2024-12-16 18:48:35,images/product_4169.png
4170,劣質品,汙點,2024-12-16 04:09:35,images/product_4170.png
4171,劣質品,"划痕, 顏色汙染",2024-12-16 23:05:12,images/product_4171.png
4172,良品,,2024-12-16 23:59:26,images/product_4172.png
4173,良品,,2024-12-16 13:27:50,images/product_4173.png
4174,良品,,2024-12-16 04:46:58,images/product_4174.png
4175,良品,,2024-12-16 02:34:52,images/product_4175.png
4176,劣質品,划痕,2024-12-16 03:59:06,images/product_4176.png
4177,良品,,2024-12-16 05:03:31,images/product_4177.png
4178,良品,,2024-12-16 17:19:27,images/product_4178.png
4179,劣質品,划痕,2024-12-16 21:17:11,images/product_4179.png
4180,良品,,2024-12-16 08:06:57,images/product_4180.png
4181,良品,,2024-12-16 19:07:03,images/product_4181.png
4182,良品,,2024-12-16 18:02:55,images/product_4182.png
4183,良品,,2024-12-16 08:03:33,images/product_4183.png
4184,良品,,2024-12-16 19:32:00,images/product_4184.png
4185,劣質品,裁切,2024-12-16 13:49:22,images/product_4185.png
4186,良品,,2024-12-16 21:00:20,images/product_4186.png
4187,良品,,2024-12-16 19:05:08,images/product_4187.png
4188,良品,,2024-12-16 23:51:39,images/product_4188.png
4189,劣質品,"划痕, 汙點, 大範圍污痕, 顏色汙染",2024-12-16 13:55:15,images/product_4189.png
4190,良品,,2024-12-16 19:04:52,images/product_4190.png
4191,良品,,2024-12-16 10:50:48,images/product_4191.png
4192,良品,,2024-12-16 02:06:42,images/product_4192.png
4193,劣質品,汙點,2024-12-16 03:21:21,images/product_4193.png
4194,劣質品,汙點,2024-12-16 11:20:35,images/product_4194.png
4195,良品,,2024-12-16 16:29:08,images/product_4195.png
4196,劣質品,大範圍污痕,2024-12-16 01:39:14,images/product_4196.png
4197,劣質品,"划痕, 顏色汙染",2024-12-16 00:33:31,images/product_4197.png
4198,良品,,2024-12-16 10:02:05,images/product_4198.png
4199,劣質品,裁切,2024-12-16 06:38:43,images/product_4199.png
4200,劣質品,大範圍污痕,2024-12-16 04:35:15,images/product_4200.png
4201,劣質品,划痕,2024-12-16 17:08:24,images/product_4201.png
4202,良品,,2024-12-16 23:45:14,images/product_4202.png
4203,良品,,2024-12-16 16:49:43,images/product_4203.png
4204,劣質品,汙點,2024-12-16 23:51:58,images/product_4204.png
4205,劣質品,顏色汙染,2024-12-16 01:04:12,images/product_4205.png
4206,良品,,2024-12-16 05:04:36,images/product_4206.png
4207,劣質品,汙點,2024-12-16 15:37:31,images/product_4207.png
4208,良品,,2024-12-16 11:24:40,images/product_4208.png
4209,良品,,2024-12-16 16:20:46,images/product_4209.png
4210,劣質品,顏色汙染,2024-12-16 18:32:39,images/product_4210.png
4211,良品,,2024-12-16 06:07:10,images/product_4211.png
4212,良品,,2024-12-16 21:58:23,images/product_4212.png
4213,良品,,2024-12-16 17:28:11,images/product_4213.png
4214,劣質品,汙點,2024-12-16 08:54:06,images/product_4214.png
4215,良品,,2024-12-16 19:35:32,images/product_4215.png
4216,良品,,2024-12-16 20:51:36,images/product_4216.png
4217,良品,,2024-12-16 19:07:29,images/product_4217.png
4218,良品,,2024-12-16 17:50:43,images/product_4218.png
4219,良品,,2024-12-16 03:15:30,images/product_4219.png
4220,劣質品,划痕,2024-12-16 12:58:19,images/product_4220.png
4221,良品,,2024-12-16 05:30:58,images/product_4221.png
4222,劣質品,裁切,2024-12-16 21:12:31,images/product_4222.png
4223,良品,,2024-12-16 00:32:07,images/product_4223.png
4224,良品,,2024-12-16 22:27:54,images/product_4224.png
4225,劣質品,顏色汙染,2024-12-16 08:23:20,images/product_4225.png
4226,良品,,2024-12-16 21:00:16,images/product_4226.png
4227,良品,,2024-12-16 06:31:12,images/product_4227.png
4228,劣質品,"划痕, 大範圍污痕",2024-12-16 17:13:26,images/product_4228.png
4229,劣質品,"划痕, 汙點",2024-12-16 00:15:54,images/product_4229.png
4230,良品,,2024-12-16 21:27:49,images/product_4230.png
4231,良品,,2024-12-16 23:02:27,images/product_4231.png
4232,劣質品,划痕,2024-12-16 18:44:19,images/product_4232.png
4233,良品,,2024-12-16 03:19:09,images/product_4233.png
4234,良品,,2024-12-16 22:36:57,images/product_4234.png
4235,良品,,2024-12-16 14:10:29,images/product_4235.png
4236,劣質品,大範圍污痕,2024-12-16 20:01:54,images/product_4236.png
4237,良品,,2024-12-16 05:17:36,images/product_4237.png
4238,劣質品,"汙點, 裁切, 大範圍污痕",2024-12-16 08:25:25,images/product_4238.png
4239,劣質品,顏色汙染,2024-12-16 15:56:38,images/product_4239.png
4240,劣質品,顏色汙染,2024-12-16 20:51:11,images/product_4240.png
4241,劣質品,"汙點, 裁切",2024-12-16 06:59:40,images/product_4241.png
4242,劣質品,顏色汙染,2024-12-16 15:56:34,images/product_4242.png
4243,劣質品,"汙點, 裁切, 顏色汙染",2024-12-16 08:28:37,images/product_4243.png
4244,劣質品,汙點,2024-12-16 03:01:15,images/product_4244.png
4245,良品,,2024-12-16 06:39:16,images/product_4245.png
4246,劣質品,"划痕, 裁切",2024-12-16 16:28:47,images/product_4246.png
4247,劣質品,顏色汙染,2024-12-16 19:20:37,images/product_4247.png
4248,良品,,2024-12-16 10:33:41,images/product_4248.png
4249,劣質品,裁切,2024-12-16 20:31:08,images/product_4249.png
4250,劣質品,顏色汙染,2024-12-16 09:41:02,images/product_4250.png
4251,良品,,2024-12-16 10:22:54,images/product_4251.png
4252,良品,,2024-12-16 18:36:09,images/product_4252.png
4253,劣質品,划痕,2024-12-16 09:29:27,images/product_4253.png
4254,良品,,2024-12-16 14:07:26,images/product_4254.png
4255,良品,,2024-12-16 13:50:01,images/product_4255.png
4256,劣質品,划痕,2024-12-16 22:22:34,images/product_4256.png
4257,良品,,2024-12-16 06:41:03,images/product_4257.png
4258,良品,,2024-12-16 07:15:59,images/product_4258.png
4259,良品,,2024-12-16 06:45:01,images/product_4259.png
4260,良品,,2024-12-16 08:30:57,images/product_4260.png
4261,良品,,2024-12-16 05:19:53,images/product_4261.png
4262,劣質品,汙點,2024-12-16 12:30:34,images/product_4262.png
4263,劣質品,"裁切, 大範圍污痕",2024-12-16 11:28:26,images/product_4263.png
4264,良品,,2024-12-16 01:59:13,images/product_4264.png
4265,良品,,2024-12-16 02:32:48,images/product_4265.png
4266,良品,,2024-12-16 10:12:47,images/product_4266.png
4267,良品,,2024-12-16 18:33:50,images/product_4267.png
4268,良品,,2024-12-16 06:16:37,images/product_4268.png
4269,劣質品,裁切,2024-12-16 04:20:40,images/product_4269.png
4270,劣質品,大範圍污痕,2024-12-16 08:42:04,images/product_4270.png
4271,良品,,2024-12-16 00:48:29,images/product_4271.png
4272,良品,,2024-12-16 14:50:15,images/product_4272.png
4273,良品,,2024-12-16 11:23:50,images/product_4273.png
4274,劣質品,汙點,2024-12-16 04:19:36,images/product_4274.png
4275,良品,,2024-12-16 09:42:50,images/product_4275.png
4276,良品,,2024-12-16 09:59:13,images/product_4276.png
4277,劣質品,大範圍污痕,2024-12-16 20:04:24,images/product_4277.png
4278,劣質品,划痕,2024-12-16 19:29:22,images/product_4278.png
4279,良品,,2024-12-16 11:18:05,images/product_4279.png
4280,劣質品,裁切,2024-12-16 06:49:09,images/product_4280.png
4281,良品,,2024-12-16 04:50:59,images/product_4281.png
4282,良品,,2024-12-16 01:20:31,images/product_4282.png
4283,良品,,2024-12-16 07:38:22,images/product_4283.png
4284,劣質品,裁切,2024-12-16 03:00:55,images/product_4284.png
4285,劣質品,顏色汙染,2024-12-16 07:40:15,images/product_4285.png
4286,劣質品,大範圍污痕,2024-12-16 06:36:17,images/product_4286.png
4287,良品,,2024-12-16 12:53:01,images/product_4287.png
4288,劣質品,划痕,2024-12-16 19:16:17,images/product_4288.png
4289,劣質品,裁切,2024-12-16 02:51:10,images/product_4289.png
4290,劣質品,划痕,2024-12-16 06:02:38,images/product_4290.png
4291,劣質品,"划痕, 顏色汙染",2024-12-16 19:16:58,images/product_4291.png
4292,劣質品,"裁切, 大範圍污痕",2024-12-16 00:51:48,images/product_4292.png
4293,良品,,2024-12-16 22:33:40,images/product_4293.png
4294,劣質品,划痕,2024-12-16 04:29:02,images/product_4294.png
4295,良品,,2024-12-16 18:19:45,images/product_4295.png
4296,良品,,2024-12-16 17:42:52,images/product_4296.png
4297,良品,,2024-12-16 11:19:10,images/product_4297.png
4298,劣質品,顏色汙染,2024-12-16 09:39:21,images/product_4298.png
4299,良品,,2024-12-16 02:54:28,images/product_4299.png
4300,良品,,2024-12-16 17:50:11,images/product_4300.png
4301,劣質品,大範圍污痕,2024-12-16 03:47:17,images/product_4301.png
4302,良品,,2024-12-16 17:38:53,images/product_4302.png
4303,劣質品,"汙點, 顏色汙染",2024-12-16 22:55:15,images/product_4303.png
4304,劣質品,顏色汙染,2024-12-16 07:03:09,images/product_4304.png
4305,良品,,2024-12-16 22:17:27,images/product_4305.png
4306,良品,,2024-12-16 21:55:27,images/product_4306.png
4307,良品,,2024-12-16 21:53:36,images/product_4307.png
4308,良品,,2024-12-16 06:07:23,images/product_4308.png
4309,良品,,2024-12-16 09:21:13,images/product_4309.png
4310,良品,,2024-12-16 15:23:25,images/product_4310.png
4311,良品,,2024-12-16 07:02:00,images/product_4311.png
4312,良品,,2024-12-16 20:47:17,images/product_4312.png
4313,良品,,2024-12-16 12:48:54,images/product_4313.png
4314,劣質品,划痕,2024-12-16 23:02:00,images/product_4314.png
4315,劣質品,"划痕, 裁切",2024-12-16 12:56:21,images/product_4315.png
4316,良品,,2024-12-16 18:15:12,images/product_4316.png
